skc,date_rcd,s,real_cost
102572661221,2018/7/29,1,63.75
102572661221,2018/8/1,1,73.75
102572661221,2018/8/4,1,66.25
102572661221,2018/8/7,1,73.75
102572661221,2018/8/9,1,73.75
102572661221,2018/8/10,1,66.25
102572661221,2018/8/11,1,73.75
102572661221,2018/8/12,1,73.75
102572661221,2018/8/14,1,73.75
102572661221,2018/8/16,1,73.75
102572661221,2018/8/22,1,66.25
102572661221,2018/8/24,1,62.5
102572661221,2018/8/26,1,73.75
102572661221,2018/8/29,1,73.75
102572661221,2018/8/31,1,73.75
102572661221,2018/9/5,1,73.75
102572661221,2018/9/7,1,62.5
102572661221,2018/9/12,1,66.25
102572661221,2018/9/18,1,73.75
102572661221,2018/9/20,1,63.75
102572661221,2018/9/22,1,62.5
102572661221,2018/9/25,1,73.75
102572661221,2018/9/26,1,66.25
102572771419,2018/8/14,1,55
102572771419,2018/8/19,1,61.25
102572771419,2018/8/24,1,17.5
102572771419,2018/9/5,1,61.25
102572771562,2018/7/1,1,55
102572771914,2018/7/1,1,61.25
102572771914,2018/7/30,1,61.25
102572771914,2018/8/16,1,61.25
102572771914,2018/8/28,1,61.25
102572771914,2018/9/14,1,53.75
102572771914,2018/10/1,1,51.25
102572772233,2018/7/17,1,11.25
102572773157,2018/7/24,1,73.75
102572773234,2018/7/18,1,11.25
102572773410,2018/7/25,1,11.25
102572773410,2018/8/1,1,11.25
102572773410,2018/8/11,1,11.25
102572773410,2018/8/29,1,11.25
102572773454,2018/8/15,1,73.75
102572773685,2018/7/7,1,11.25
102572773685,2018/7/12,1,73.75
102572773685,2018/8/12,1,11.25
102572773817,2018/8/12,1,11.25
102572773861,2018/7/6,2,85
102572773861,2018/7/2,1,66.25
102572773861,2018/7/16,1,10
102572773861,2018/7/18,1,10
102572773861,2018/8/12,1,11.25
102572773861,2018/8/16,1,73.75
102572773861,2018/8/21,1,11.25
102572773861,2018/8/29,1,21.25
102572773861,2018/9/1,1,21.25
102572773861,2018/9/12,1,11.25
102572773894,2018/8/4,2,85
102572774015,2018/7/15,1,48.75
102572774048,2018/7/3,1,11.25
102572774070,2018/8/21,1,11.25
102572774290,2018/7/13,2,23.75
102572774290,2018/8/12,2,22.5
102572774290,2018/7/11,1,11.25
102572774290,2018/7/14,1,11.25
102572774290,2018/7/16,1,8.75
102572774290,2018/7/18,1,11.25
102572774290,2018/8/4,1,11.25
102572774290,2018/8/9,1,11.25
102572774290,2018/8/10,1,11.25
102572774290,2018/8/30,1,11.25
102572774356,2018/7/14,1,73.75
102572774356,2018/7/19,1,11.25
102572774356,2018/8/9,1,73.75
102572774565,2018/8/12,1,11.25
102572774587,2018/7/18,1,11.25
102572774587,2018/8/8,1,11.25
102572774587,2018/8/16,1,11.25
102572774587,2018/8/26,1,13.75
102572774587,2018/8/29,1,48.75
102572774763,2018/7/27,1,88.75
102572774763,2018/9/20,1,57.5
102572774807,2018/7/22,1,11.25
102572774917,2018/7/9,2,132.5
102572774917,2018/8/11,1,66.25
102572774917,2018/8/28,1,73.75
102572774917,2018/9/12,1,73.75
102572775324,2018/7/31,2,197.5
102572775324,2018/8/2,1,98.75
102572775324,2018/8/20,1,98.75
102572775324,2018/9/12,1,86.25
102572775324,2018/9/22,1,98.75
102572775489,2018/9/8,1,63.75
102572775654,2018/8/11,3,141.25
102572775654,2018/7/9,2,97.5
102572775654,2018/7/18,2,97.5
102572775654,2018/7/28,2,97.5
102572775654,2018/7/30,2,97.5
102572775654,2018/8/12,2,92.5
102572775654,2018/7/1,1,48.75
102572775654,2018/7/2,1,48.75
102572775654,2018/7/3,1,48.75
102572775654,2018/7/4,1,48.75
102572775654,2018/7/5,1,43.75
102572775654,2018/7/13,1,48.75
102572775654,2018/7/14,1,48.75
102572775654,2018/7/16,1,48.75
102572775654,2018/7/17,1,48.75
102572775654,2018/7/21,1,48.75
102572775654,2018/7/27,1,48.75
102572775654,2018/7/29,1,48.75
102572775654,2018/7/31,1,48.75
102572775654,2018/8/2,1,48.75
102572775654,2018/8/4,1,48.75
102572775654,2018/8/8,1,43.75
102572775654,2018/8/9,1,48.75
102572775654,2018/8/10,1,43.75
102572775654,2018/8/13,1,43.75
102572775654,2018/8/14,1,48.75
102572775654,2018/8/16,1,48.75
102572775654,2018/8/17,1,48.75
102572775654,2018/8/18,1,48.75
102572775654,2018/8/20,1,48.75
102572775654,2018/8/22,1,48.75
102572775654,2018/8/26,1,48.75
102572775654,2018/9/2,1,48.75
102572775654,2018/9/12,1,48.75
102572775654,2018/9/23,1,37.5
102572775742,2018/8/24,2,197.5
102572775742,2018/8/26,2,197.5
102572775742,2018/8/31,2,185
102572775742,2018/9/18,2,185
102572775742,2018/9/22,2,160
102572775742,2018/9/29,2,168.75
102572775742,2018/8/19,1,98.75
102572775742,2018/8/20,1,98.75
102572775742,2018/8/23,1,98.75
102572775742,2018/8/25,1,88.75
102572775742,2018/8/27,1,98.75
102572775742,2018/8/29,1,88.75
102572775742,2018/8/30,1,86.25
102572775742,2018/9/2,1,98.75
102572775742,2018/9/5,1,98.75
102572775742,2018/9/8,1,86.25
102572775742,2018/9/9,1,87.5
102572775742,2018/9/11,1,88.75
102572775742,2018/9/12,1,86.25
102572775742,2018/9/16,1,98.75
102572775742,2018/9/23,1,83.75
102572775742,2018/9/25,1,83.75
102572775742,2018/9/30,1,86.25
102572775775,2018/9/5,1,48.75
102572775775,2018/9/22,1,48.75
102572775775,2018/9/29,1,48.75
102572775775,2018/9/30,1,41.25
102572775786,2018/9/2,1,73.75
102572775786,2018/9/14,1,73.75
102572775786,2018/9/16,1,73.75
102572775786,2018/9/25,1,66.25
102572880869,2018/8/6,1,98.75
102572881056,2018/8/29,1,88.75
102572881067,2018/8/25,1,98.75
102572881144,2018/7/14,1,66.25
102572881221,2018/7/6,1,48.75
102572881353,2018/7/1,1,42.5
102572881353,2018/7/5,1,48.75
102572881353,2018/8/8,1,48.75
102572881353,2018/8/18,1,48.75
102572881606,2018/9/27,2,121.25
102572881606,2018/10/1,2,122.5
102572881606,2018/9/26,1,73.75
102573210176,2018/8/17,3,286.25
102573210176,2018/9/10,3,251.25
102573210176,2018/7/9,2,177.5
102573210176,2018/7/12,2,197.5
102573210176,2018/7/15,2,187.5
102573210176,2018/8/29,2,185
102573210176,2018/7/1,1,98.75
102573210176,2018/7/4,1,98.75
102573210176,2018/7/6,1,88.75
102573210176,2018/7/17,1,98.75
102573210176,2018/7/18,1,98.75
102573210176,2018/7/22,1,88.75
102573210176,2018/7/23,1,98.75
102573210176,2018/7/31,1,98.75
102573210176,2018/8/3,1,88.75
102573210176,2018/8/6,1,98.75
102573210176,2018/8/9,1,98.75
102573210176,2018/8/10,1,98.75
102573210176,2018/8/18,1,98.75
102573210176,2018/8/21,1,98.75
102573210176,2018/9/2,1,98.75
102573210176,2018/9/9,1,85
102573210176,2018/9/21,1,86.25
102573210176,2018/9/24,1,98.75
102573210187,2018/7/25,2,140
102573210187,2018/7/28,2,140
102573210187,2018/7/31,2,128.75
102573210187,2018/7/3,1,66.25
102573210187,2018/7/4,1,66.25
102573210187,2018/7/5,1,66.25
102573210187,2018/7/6,1,66.25
102573210187,2018/7/10,1,66.25
102573210187,2018/7/11,1,66.25
102573210187,2018/7/19,1,73.75
102573210187,2018/7/20,1,73.75
102573210187,2018/7/22,1,73.75
102573210187,2018/7/27,1,66.25
102573210187,2018/7/29,1,73.75
102573210187,2018/8/14,1,73.75
102573210187,2018/8/17,1,73.75
102573210187,2018/8/23,1,73.75
102573210187,2018/8/26,1,73.75
102573210187,2018/9/20,1,67.5
102573320308,2018/7/24,1,73.75
102573320341,2018/9/28,1,50
102573320352,2018/7/25,1,98.75
102573320385,2018/8/26,1,36.25
102573320396,2018/7/5,1,98.75
102573320429,2018/7/8,1,88.75
102573320429,2018/8/26,1,98.75
102573320429,2018/9/6,1,98.75
102573320539,2018/7/6,1,106.25
102573320660,2018/8/7,1,98.75
102573320726,2018/7/3,1,73.75
102573320737,2018/7/16,1,73.75
102573320880,2018/7/6,1,88.75
102573320880,2018/7/27,1,88.75
102573320880,2018/8/3,1,98.75
102573320880,2018/8/26,1,28.75
102573320880,2018/9/4,1,88.75
102573321078,2018/8/17,2,235
102573321078,2018/7/8,1,111.25
102573321078,2018/7/17,1,123.75
102573321078,2018/7/22,1,36.25
102573321078,2018/8/11,1,111.25
102573321078,2018/8/19,1,123.75
102573321078,2018/8/21,1,123.75
102573321078,2018/10/1,1,105
102573321111,2018/7/7,18,1286.25
102573321111,2018/9/24,17,1076.25
102573321111,2018/7/6,14,995
102573321111,2018/8/18,14,1013.75
102573321111,2018/7/8,13,908.75
102573321111,2018/7/15,13,922.5
102573321111,2018/8/5,13,943.75
102573321111,2018/8/26,13,921.25
102573321111,2018/10/1,13,855
102573321111,2018/7/29,12,843.75
102573321111,2018/8/12,12,870
102573321111,2018/8/19,12,885
102573321111,2018/7/14,11,803.75
102573321111,2018/8/4,11,796.25
102573321111,2018/8/16,11,788.75
102573321111,2018/9/23,11,687.5
102573321111,2018/8/17,10,715
102573321111,2018/8/25,10,730
102573321111,2018/9/9,10,676.25
102573321111,2018/9/15,10,722.5
102573321111,2018/7/18,9,626.25
102573321111,2018/7/22,9,638.75
102573321111,2018/7/23,9,641.25
102573321111,2018/8/11,9,648.75
102573321111,2018/9/2,9,656.25
102573321111,2018/9/26,9,613.75
102573321111,2018/7/10,8,560
102573321111,2018/7/13,8,590
102573321111,2018/7/21,8,565
102573321111,2018/8/2,8,590
102573321111,2018/8/7,8,567.5
102573321111,2018/8/21,8,575
102573321111,2018/9/10,8,536.25
102573321111,2018/9/14,8,567.5
102573321111,2018/7/1,7,475
102573321111,2018/7/12,7,508.75
102573321111,2018/7/17,7,516.25
102573321111,2018/7/19,7,493.75
102573321111,2018/7/20,7,501.25
102573321111,2018/7/24,7,493.75
102573321111,2018/7/27,7,493.75
102573321111,2018/7/28,7,487.5
102573321111,2018/7/30,7,498.75
102573321111,2018/8/14,7,501.25
102573321111,2018/8/15,7,508.75
102573321111,2018/8/23,7,503.75
102573321111,2018/8/29,7,501.25
102573321111,2018/9/1,7,508.75
102573321111,2018/9/5,7,498.75
102573321111,2018/9/7,7,483.75
102573321111,2018/9/11,7,508.75
102573321111,2018/9/19,7,472.5
102573321111,2018/9/22,7,457.5
102573321111,2018/9/29,7,467.5
102573321111,2018/7/2,6,407.5
102573321111,2018/7/9,6,393.75
102573321111,2018/7/26,6,427.5
102573321111,2018/8/3,6,435
102573321111,2018/8/10,6,442.5
102573321111,2018/8/30,6,382.5
102573321111,2018/9/4,6,420
102573321111,2018/9/16,6,425
102573321111,2018/9/30,6,416.25
102573321111,2018/8/1,5,361.25
102573321111,2018/8/8,5,353.75
102573321111,2018/8/13,5,361.25
102573321111,2018/8/22,5,353.75
102573321111,2018/8/24,5,368.75
102573321111,2018/9/8,5,357.5
102573321111,2018/9/12,5,361.25
102573321111,2018/9/25,5,347.5
102573321111,2018/7/3,4,280
102573321111,2018/7/5,4,273.75
102573321111,2018/7/11,4,287.5
102573321111,2018/7/25,4,283.75
102573321111,2018/7/31,4,287.5
102573321111,2018/8/6,4,287.5
102573321111,2018/8/9,4,291.25
102573321111,2018/8/20,4,295
102573321111,2018/8/27,4,287.5
102573321111,2018/9/17,4,272.5
102573321111,2018/9/18,4,277.5
102573321111,2018/9/20,4,265
102573321111,2018/9/27,4,272.5
102573321111,2018/9/28,4,261.25
102573321111,2018/7/4,3,213.75
102573321111,2018/9/6,3,211.25
102573321111,2018/9/13,3,213.75
102573321111,2018/9/21,3,201.25
102573321111,2018/7/16,2,147.5
102573321111,2018/8/28,2,147.5
102573321111,2018/8/31,2,117.5
102573321111,2018/9/3,2,140
102573321133,2018/8/10,1,173.75
102573321155,2018/7/3,1,123.75
102573321155,2018/7/6,1,111.25
102573321155,2018/7/15,1,123.75
102573321155,2018/7/18,1,123.75
102573321155,2018/7/19,1,111.25
102573321155,2018/7/21,1,111.25
102573321155,2018/8/18,1,123.75
102573321155,2018/8/19,1,123.75
102573321155,2018/9/22,1,108.75
102573321155,2018/9/26,1,108.75
102573321188,2018/9/18,2,140
102573321188,2018/7/7,1,73.75
102573321188,2018/8/12,1,73.75
102573321188,2018/9/11,1,66.25
102573321188,2018/9/16,1,66.25
102573321254,2018/7/1,3,296.25
102573321254,2018/7/5,3,286.25
102573321254,2018/7/15,3,253.75
102573321254,2018/9/26,3,241.25
102573321254,2018/7/2,2,172.5
102573321254,2018/7/7,2,197.5
102573321254,2018/7/8,2,177.5
102573321254,2018/7/9,2,182.5
102573321254,2018/7/13,2,185
102573321254,2018/7/21,2,197.5
102573321254,2018/8/2,2,187.5
102573321254,2018/8/9,2,157.5
102573321254,2018/8/12,2,197.5
102573321254,2018/8/18,2,197.5
102573321254,2018/8/19,2,197.5
102573321254,2018/8/24,2,197.5
102573321254,2018/8/28,2,197.5
102573321254,2018/9/23,2,182.5
102573321254,2018/9/24,2,167.5
102573321254,2018/10/1,2,173.75
102573321254,2018/7/3,1,93.75
102573321254,2018/7/4,1,98.75
102573321254,2018/7/11,1,88.75
102573321254,2018/7/16,1,88.75
102573321254,2018/7/18,1,88.75
102573321254,2018/7/22,1,85
102573321254,2018/7/23,1,98.75
102573321254,2018/7/24,1,98.75
102573321254,2018/7/25,1,98.75
102573321254,2018/7/29,1,86.25
102573321254,2018/7/30,1,88.75
102573321254,2018/8/3,1,98.75
102573321254,2018/8/5,1,98.75
102573321254,2018/8/8,1,88.75
102573321254,2018/8/10,1,98.75
102573321254,2018/8/15,1,98.75
102573321254,2018/8/17,1,88.75
102573321254,2018/8/21,1,98.75
102573321254,2018/8/23,1,98.75
102573321254,2018/8/25,1,88.75
102573321254,2018/8/26,1,98.75
102573321254,2018/8/31,1,98.75
102573321254,2018/9/1,1,98.75
102573321254,2018/9/4,1,86.25
102573321254,2018/9/5,1,88.75
102573321254,2018/9/6,1,98.75
102573321254,2018/9/7,1,93.75
102573321254,2018/9/9,1,98.75
102573321254,2018/9/13,1,88.75
102573321254,2018/9/14,1,98.75
102573321254,2018/9/16,1,88.75
102573321254,2018/9/22,1,98.75
102573321254,2018/9/29,1,98.75
102573321254,2018/9/30,1,81.25
102573321265,2018/7/22,2,297.5
102573321265,2018/8/29,2,267.5
102573321265,2018/7/1,1,130
102573321265,2018/7/13,1,133.75
102573321265,2018/7/14,1,148.75
102573321265,2018/7/15,1,148.75
102573321265,2018/7/19,1,148.75
102573321265,2018/8/2,1,148.75
102573321265,2018/8/4,1,133.75
102573321265,2018/8/16,1,133.75
102573321265,2018/8/18,1,148.75
102573321265,2018/8/22,1,130
102573321265,2018/8/31,1,148.75
102573321265,2018/9/9,1,132.5
102573321265,2018/9/16,1,148.75
102573321265,2018/9/26,1,148.75
102573321265,2018/9/30,1,125
102573321331,2018/9/30,8,526.25
102573321331,2018/7/11,7,516.25
102573321331,2018/7/8,6,403.75
102573321331,2018/7/14,6,435
102573321331,2018/9/25,6,421.25
102573321331,2018/7/7,5,342.5
102573321331,2018/8/9,5,361.25
102573321331,2018/8/11,5,361.25
102573321331,2018/8/19,5,357.5
102573321331,2018/7/13,4,280
102573321331,2018/7/15,4,295
102573321331,2018/7/17,4,295
102573321331,2018/7/18,4,287.5
102573321331,2018/7/21,4,295
102573321331,2018/7/22,4,272.5
102573321331,2018/7/25,4,287.5
102573321331,2018/8/12,4,295
102573321331,2018/9/23,4,272.5
102573321331,2018/7/1,3,206.25
102573321331,2018/7/24,3,221.25
102573321331,2018/7/26,3,213.75
102573321331,2018/7/27,3,221.25
102573321331,2018/7/29,3,213.75
102573321331,2018/7/30,3,191.25
102573321331,2018/8/1,3,213.75
102573321331,2018/8/2,3,206.25
102573321331,2018/8/7,3,206.25
102573321331,2018/8/17,3,221.25
102573321331,2018/8/26,3,221.25
102573321331,2018/8/27,3,213.75
102573321331,2018/9/4,3,213.75
102573321331,2018/9/7,3,198.75
102573321331,2018/9/8,3,221.25
102573321331,2018/7/2,2,140
102573321331,2018/7/4,2,147.5
102573321331,2018/7/5,2,140
102573321331,2018/7/6,2,147.5
102573321331,2018/7/9,2,137.5
102573321331,2018/7/10,2,132.5
102573321331,2018/7/12,2,147.5
102573321331,2018/7/16,2,147.5
102573321331,2018/7/19,2,147.5
102573321331,2018/7/23,2,140
102573321331,2018/8/3,2,140
102573321331,2018/8/4,2,147.5
102573321331,2018/8/5,2,147.5
102573321331,2018/8/6,2,140
102573321331,2018/8/10,2,147.5
102573321331,2018/8/14,2,147.5
102573321331,2018/8/15,2,147.5
102573321331,2018/8/18,2,147.5
102573321331,2018/8/20,2,140
102573321331,2018/8/22,2,147.5
102573321331,2018/8/30,2,147.5
102573321331,2018/8/31,2,117.5
102573321331,2018/9/1,2,147.5
102573321331,2018/9/2,2,147.5
102573321331,2018/9/5,2,147.5
102573321331,2018/9/9,2,126.25
102573321331,2018/9/11,2,147.5
102573321331,2018/9/16,2,140
102573321331,2018/9/17,2,132.5
102573321331,2018/9/20,2,118.75
102573321331,2018/9/21,2,142.5
102573321331,2018/9/22,2,147.5
102573321331,2018/9/27,2,131.25
102573321331,2018/9/28,2,126.25
102573321331,2018/7/3,1,73.75
102573321331,2018/7/20,1,73.75
102573321331,2018/7/31,1,63.75
102573321331,2018/8/13,1,73.75
102573321331,2018/8/16,1,73.75
102573321331,2018/8/21,1,73.75
102573321331,2018/8/23,1,73.75
102573321331,2018/8/24,1,73.75
102573321331,2018/8/25,1,66.25
102573321331,2018/8/28,1,73.75
102573321331,2018/9/6,1,73.75
102573321331,2018/9/10,1,67.5
102573321331,2018/9/12,1,66.25
102573321331,2018/9/14,1,73.75
102573321331,2018/9/15,1,73.75
102573321331,2018/9/18,1,73.75
102573321331,2018/9/19,1,73.75
102573321353,2018/8/18,6,442.5
102573321353,2018/9/16,5,353.75
102573321353,2018/10/1,5,348.75
102573321353,2018/8/12,4,287.5
102573321353,2018/8/16,4,287.5
102573321353,2018/9/2,4,235
102573321353,2018/9/6,4,270
102573321353,2018/7/1,3,213.75
102573321353,2018/7/15,3,213.75
102573321353,2018/8/11,3,213.75
102573321353,2018/8/13,3,221.25
102573321353,2018/8/15,3,221.25
102573321353,2018/8/20,3,213.75
102573321353,2018/8/24,3,213.75
102573321353,2018/8/25,3,221.25
102573321353,2018/9/8,3,181.25
102573321353,2018/9/12,3,213.75
102573321353,2018/9/24,3,196.25
102573321353,2018/7/4,2,140
102573321353,2018/7/12,2,147.5
102573321353,2018/7/14,2,147.5
102573321353,2018/7/19,2,147.5
102573321353,2018/8/5,2,140
102573321353,2018/8/8,2,147.5
102573321353,2018/8/9,2,147.5
102573321353,2018/8/17,2,136.25
102573321353,2018/8/19,2,147.5
102573321353,2018/8/22,2,140
102573321353,2018/8/23,2,147.5
102573321353,2018/8/26,2,136.25
102573321353,2018/8/29,2,147.5
102573321353,2018/9/5,2,140
102573321353,2018/9/9,2,147.5
102573321353,2018/9/15,2,140
102573321353,2018/9/23,2,136.25
102573321353,2018/9/26,2,140
102573321353,2018/9/28,2,147.5
102573321353,2018/9/29,2,133.75
102573321353,2018/7/2,1,73.75
102573321353,2018/7/3,1,66.25
102573321353,2018/7/5,1,73.75
102573321353,2018/7/8,1,51.25
102573321353,2018/7/17,1,66.25
102573321353,2018/7/18,1,66.25
102573321353,2018/7/21,1,73.75
102573321353,2018/7/25,1,73.75
102573321353,2018/7/28,1,51.25
102573321353,2018/7/31,1,73.75
102573321353,2018/8/2,1,73.75
102573321353,2018/8/14,1,73.75
102573321353,2018/8/27,1,66.25
102573321353,2018/8/30,1,73.75
102573321353,2018/8/31,1,73.75
102573321353,2018/9/14,1,73.75
102573321353,2018/9/20,1,63.75
102573321353,2018/9/21,1,62.5
102573321353,2018/9/30,1,73.75
102573321397,2018/8/10,2,187.5
102573321397,2018/9/2,2,197.5
102573321397,2018/9/24,2,170
102573321397,2018/9/29,2,197.5
102573321397,2018/7/14,1,98.75
102573321397,2018/7/15,1,88.75
102573321397,2018/7/19,1,98.75
102573321397,2018/7/21,1,98.75
102573321397,2018/7/28,1,87.5
102573321397,2018/7/30,1,98.75
102573321397,2018/8/1,1,98.75
102573321397,2018/8/4,1,98.75
102573321397,2018/8/5,1,98.75
102573321397,2018/8/6,1,88.75
102573321397,2018/8/14,1,98.75
102573321397,2018/8/16,1,98.75
102573321397,2018/8/19,1,98.75
102573321397,2018/8/24,1,88.75
102573321397,2018/8/27,1,88.75
102573321397,2018/9/4,1,88.75
102573321397,2018/9/9,1,98.75
102573321397,2018/9/12,1,98.75
102573321397,2018/9/14,1,86.25
102573321397,2018/9/15,1,88.75
102573321397,2018/9/17,1,88.75
102573321397,2018/9/18,1,98.75
102573321397,2018/9/20,1,86.25
102573321397,2018/9/21,1,88.75
102573321397,2018/9/22,1,87.5
102573321408,2018/8/27,2,347.5
102573321408,2018/9/24,2,252.5
102573321408,2018/8/18,1,173.75
102573321408,2018/8/21,1,173.75
102573321408,2018/8/31,1,173.75
102573321408,2018/9/2,1,173.75
102573321408,2018/9/6,1,173.75
102573321408,2018/9/8,1,148.75
102573321408,2018/9/19,1,147.5
102573321408,2018/10/1,1,173.75
102573321419,2018/8/29,2,347.5
102573321419,2018/8/10,1,173.75
102573321419,2018/8/12,1,173.75
102573321419,2018/8/13,1,173.75
102573321419,2018/8/20,1,173.75
102573321419,2018/8/21,1,173.75
102573321419,2018/9/10,1,161.25
102573321419,2018/9/11,1,173.75
102573321419,2018/9/15,1,152.5
102573321419,2018/9/18,1,156.25
102573321419,2018/9/19,1,173.75
102573321419,2018/10/1,1,147.5
102573321430,2018/9/1,1,198.75
102573321430,2018/9/6,1,172.5
102573321430,2018/9/10,1,186.25
102573321430,2018/9/15,1,178.75
102573321430,2018/9/23,1,168.75
102573321430,2018/9/26,1,173.75
102573321430,2018/9/30,1,171.25
102573650231,2018/7/5,1,98.75
102573650231,2018/9/20,1,48.75
102573650308,2018/8/18,1,98.75
102573650319,2018/7/13,1,198.75
102573650330,2018/7/3,1,123.75
102573650330,2018/7/20,1,111.25
102573650330,2018/8/25,1,36.25
102573650330,2018/9/2,1,36.25
102573650363,2018/7/29,1,88.75
102573650396,2018/7/6,1,133.75
102573650396,2018/7/22,1,148.75
102573650396,2018/8/5,1,133.75
102573650407,2018/7/22,1,111.25
102573650407,2018/9/8,1,107.5
102573650429,2018/8/2,1,178.75
102573650440,2018/7/1,1,156.25
102573650440,2018/7/21,1,156.25
102573650440,2018/7/28,1,173.75
102573650440,2018/9/5,1,152.5
102573650440,2018/9/10,1,163.75
102573650484,2018/8/26,15,1743.75
102573650484,2018/9/1,12,1432.5
102573650484,2018/8/4,10,1145
102573650484,2018/8/12,10,1187.5
102573650484,2018/8/17,10,1200
102573650484,2018/9/24,10,1125
102573650484,2018/8/25,9,1076.25
102573650484,2018/8/31,9,1101.25
102573650484,2018/8/16,8,977.5
102573650484,2018/8/5,7,841.25
102573650484,2018/8/8,7,816.25
102573650484,2018/8/19,7,853.75
102573650484,2018/8/27,7,838.75
102573650484,2018/9/2,7,841.25
102573650484,2018/9/8,7,798.75
102573650484,2018/9/12,7,816.25
102573650484,2018/10/1,7,770
102573650484,2018/8/10,6,705
102573650484,2018/8/18,6,717.5
102573650484,2018/9/3,6,715
102573650484,2018/9/11,6,717.5
102573650484,2018/9/15,6,730
102573650484,2018/7/28,5,593.75
102573650484,2018/8/9,5,612.5
102573650484,2018/8/14,5,606.25
102573650484,2018/8/28,5,568.75
102573650484,2018/9/7,5,590
102573650484,2018/9/20,5,570
102573650484,2018/9/21,5,566.25
102573650484,2018/9/23,5,556.25
102573650484,2018/7/8,4,452.5
102573650484,2018/7/12,4,495
102573650484,2018/8/1,4,463.75
102573650484,2018/8/6,4,482.5
102573650484,2018/8/11,4,482.5
102573650484,2018/8/13,4,482.5
102573650484,2018/8/15,4,495
102573650484,2018/8/24,4,457.5
102573650484,2018/9/4,4,482.5
102573650484,2018/9/6,4,442.5
102573650484,2018/9/14,4,482.5
102573650484,2018/9/16,4,457.5
102573650484,2018/9/18,4,470
102573650484,2018/9/28,4,455
102573650484,2018/9/29,4,445
102573650484,2018/7/9,3,358.75
102573650484,2018/7/20,3,371.25
102573650484,2018/7/30,3,356.25
102573650484,2018/8/20,3,371.25
102573650484,2018/8/22,3,371.25
102573650484,2018/8/29,3,358.75
102573650484,2018/8/30,3,358.75
102573650484,2018/9/13,3,333.75
102573650484,2018/9/19,3,322.5
102573650484,2018/9/22,3,333.75
102573650484,2018/9/26,3,325
102573650484,2018/9/30,3,311.25
102573650484,2018/7/5,2,235
102573650484,2018/7/6,2,247.5
102573650484,2018/7/11,2,247.5
102573650484,2018/7/15,2,247.5
102573650484,2018/7/22,2,247.5
102573650484,2018/7/29,2,232.5
102573650484,2018/7/31,2,217.5
102573650484,2018/8/2,2,235
102573650484,2018/8/3,2,235
102573650484,2018/8/7,2,232.5
102573650484,2018/8/23,2,247.5
102573650484,2018/9/5,2,247.5
102573650484,2018/9/9,2,222.5
102573650484,2018/9/10,2,215
102573650484,2018/9/17,2,222.5
102573650484,2018/7/2,1,123.75
102573650484,2018/7/3,1,111.25
102573650484,2018/7/7,1,111.25
102573650484,2018/7/10,1,123.75
102573650484,2018/7/14,1,123.75
102573650484,2018/7/18,1,111.25
102573650484,2018/7/23,1,123.75
102573650484,2018/7/26,1,123.75
102573650484,2018/7/27,1,123.75
102573650484,2018/9/25,1,105
102573650495,2018/8/18,1,156.25
102573650495,2018/9/26,1,173.75
102573650528,2018/9/15,1,173.75
102573650583,2018/7/27,1,98.75
102573650583,2018/8/3,1,88.75
102573650583,2018/9/10,1,98.75
102573650583,2018/9/15,1,98.75
102573650583,2018/9/22,1,88.75
102573650594,2018/7/2,2,402.5
102573650594,2018/7/5,1,223.75
102573650594,2018/7/21,1,223.75
102573650594,2018/7/28,1,195
102573650594,2018/8/7,1,201.25
102573650594,2018/8/8,1,201.25
102573650594,2018/8/11,1,201.25
102573650594,2018/8/18,1,223.75
102573650594,2018/8/19,1,223.75
102573650594,2018/8/27,1,223.75
102573650594,2018/9/9,1,195
102573650594,2018/9/17,1,223.75
102573650594,2018/9/23,1,196.25
102573650594,2018/10/1,1,190
102573650649,2018/8/19,9,1923.75
102573650649,2018/8/21,6,1252.5
102573650649,2018/9/24,6,1171.25
102573650649,2018/8/12,5,1073.75
102573650649,2018/8/17,5,1096.25
102573650649,2018/8/11,4,827.5
102573650649,2018/9/2,4,827.5
102573650649,2018/7/11,3,618.75
102573650649,2018/7/24,3,603.75
102573650649,2018/8/3,3,581.25
102573650649,2018/8/4,3,603.75
102573650649,2018/8/6,3,603.75
102573650649,2018/8/8,3,626.25
102573650649,2018/8/15,3,671.25
102573650649,2018/8/24,3,671.25
102573650649,2018/8/26,3,468.75
102573650649,2018/8/27,3,603.75
102573650649,2018/8/29,3,621.25
102573650649,2018/9/3,3,648.75
102573650649,2018/9/6,3,597.5
102573650649,2018/9/11,3,603.75
102573650649,2018/7/7,2,425
102573650649,2018/7/14,2,425
102573650649,2018/7/18,2,420
102573650649,2018/7/20,2,420
102573650649,2018/7/27,2,420
102573650649,2018/7/28,2,447.5
102573650649,2018/8/7,2,425
102573650649,2018/8/9,2,402.5
102573650649,2018/8/13,2,402.5
102573650649,2018/8/14,2,447.5
102573650649,2018/8/16,2,447.5
102573650649,2018/8/18,2,425
102573650649,2018/8/25,2,425
102573650649,2018/9/1,2,425
102573650649,2018/9/4,2,447.5
102573650649,2018/9/9,2,387.5
102573650649,2018/9/12,2,352.5
102573650649,2018/9/15,2,425
102573650649,2018/9/17,2,425
102573650649,2018/9/20,2,412.5
102573650649,2018/9/22,2,396.25
102573650649,2018/9/23,2,386.25
102573650649,2018/9/25,2,413.75
102573650649,2018/10/1,2,381.25
