skc,date_rcd,s,real_cost
208572334092,2019/7/4,1,98.75
208572334092,2019/7/6,3,265
208572334092,2019/7/9,1,98.75
208572334092,2019/7/10,1,98.75
208572334092,2019/7/12,1,88.75
208572334092,2019/7/13,1,83.75
208572334092,2019/7/15,3,296.25
208572334092,2019/7/17,1,98.75
208572334092,2019/7/20,3,266.25
208572334092,2019/7/26,1,31.25
208572334092,2019/7/31,1,88.75
208572334092,2019/8/1,1,73.75
208572334092,2019/8/3,1,98.75
208572334092,2019/8/4,3,282.5
208572334092,2019/8/19,1,98.75
208572334092,2019/8/24,1,88.75
208572334092,2019/8/25,1,87.5
208572334092,2019/8/26,1,83.75
208572334092,2019/9/1,1,98.75
208572334092,2019/9/10,1,98.75
208572334092,2019/9/13,1,98.75
208572334092,2019/9/17,1,98.75
208572551518,2019/7/1,1,21.25
208572551518,2019/7/3,1,21.25
208572551518,2019/8/27,1,73.75
208572551518,2019/9/4,1,73.75
208572551518,2019/9/14,1,62.5
208572551683,2019/6/11,1,156.25
208572551683,2019/6/23,3,51.25
208572551683,2019/7/10,1,152.5
208572551683,2019/7/14,1,16.25
208572551683,2019/8/24,1,17.5
208572551815,2019/6/1,1,108.75
208572551815,2019/6/3,1,111.25
208572551815,2019/6/21,1,36.25
208572551815,2019/7/4,1,61.25
208572551815,2019/7/28,1,123.75
208572551815,2019/9/7,1,108.75
208572552101,2019/6/1,3,276.25
208572552101,2019/6/2,4,365
208572552101,2019/6/3,2,187.5
208572552101,2019/6/4,3,261.25
208572552101,2019/6/5,3,286.25
208572552101,2019/6/6,2,175
208572552101,2019/6/7,4,363.75
208572552101,2019/6/8,4,363.75
208572552101,2019/6/9,3,273.75
208572552101,2019/6/10,1,98.75
208572552101,2019/6/11,1,88.75
208572552101,2019/6/13,1,88.75
208572552101,2019/6/14,4,365
208572552101,2019/6/15,3,276.25
208572552101,2019/6/16,7,645
208572552101,2019/6/17,1,93.75
208572552101,2019/6/19,1,98.75
208572552101,2019/6/20,1,98.75
208572552101,2019/6/22,3,117.5
208572552101,2019/6/23,3,276.25
208572552101,2019/6/24,2,107.5
208572552101,2019/6/26,2,197.5
208572552101,2019/6/27,1,88.75
208572552101,2019/6/28,3,283.75
208572552101,2019/6/29,3,276.25
208572552101,2019/6/30,6,523.75
208572552101,2019/7/1,3,286.25
208572552101,2019/7/2,3,286.25
208572552101,2019/7/3,3,286.25
208572552101,2019/7/4,2,177.5
208572552101,2019/7/5,1,88.75
208572552101,2019/7/7,8,752.5
208572552101,2019/7/8,1,88.75
208572552101,2019/7/9,2,177.5
208572552101,2019/7/10,2,187.5
208572552101,2019/7/11,5,483.75
208572552101,2019/7/12,2,157.5
208572552101,2019/7/13,2,167.5
208572552101,2019/7/14,2,167.5
208572552101,2019/7/15,2,185
208572552101,2019/7/16,2,197.5
208572552101,2019/7/18,4,385
208572552101,2019/7/19,2,173.75
208572552101,2019/7/20,1,98.75
208572552101,2019/7/21,8,752.5
208572552101,2019/7/22,1,98.75
208572552101,2019/7/23,1,98.75
208572552101,2019/7/24,1,98.75
208572552101,2019/7/25,2,177.5
208572552101,2019/7/26,4,355
208572552101,2019/7/27,7,501.25
208572552101,2019/7/28,1,98.75
208572552101,2019/7/29,3,273.75
208572552101,2019/7/30,1,98.75
208572552101,2019/7/31,4,357.5
208572552101,2019/8/1,2,197.5
208572552101,2019/8/2,2,197.5
208572552101,2019/8/3,3,296.25
208572552101,2019/8/4,4,395
208572552101,2019/8/5,2,197.5
208572552101,2019/8/6,1,98.75
208572552101,2019/8/7,2,197.5
208572552101,2019/8/8,2,197.5
208572552101,2019/8/9,1,98.75
208572552101,2019/8/10,3,275
208572552101,2019/8/11,3,286.25
208572552101,2019/8/12,1,98.75
208572552101,2019/8/14,1,92.5
208572552101,2019/8/16,1,98.75
208572552101,2019/8/17,1,98.75
208572552101,2019/8/19,4,360
208572552101,2019/8/21,1,88.75
208572552101,2019/8/22,2,197.5
208572552101,2019/8/23,1,98.75
208572552101,2019/8/25,1,81.25
208572552101,2019/8/26,1,68.75
208572552101,2019/8/27,3,252.5
208572552101,2019/8/31,2,156.25
208572552101,2019/9/3,1,98.75
208572552101,2019/9/5,1,98.75
208572552101,2019/9/6,1,93.75
208572552101,2019/9/8,3,273.75
208572552101,2019/9/10,1,98.75
208572552101,2019/9/13,4,351.25
208572552101,2019/9/14,1,85
208572552101,2019/9/15,5,465
208572552101,2019/9/19,1,98.75
208572552101,2019/9/20,3,296.25
208572552101,2019/9/21,1,98.75
208572552101,2019/9/22,1,91.25
208572552101,2019/9/23,1,88.75
208572552101,2019/9/25,1,90
208572552101,2019/9/28,1,82.5
208572552101,2019/10/1,2,168.75
208572552134,2019/6/1,2,267.5
208572552134,2019/6/2,1,133.75
208572552134,2019/6/3,1,133.75
208572552134,2019/6/5,1,133.75
208572552134,2019/6/6,1,132.5
208572552134,2019/6/7,1,112.5
208572552134,2019/6/8,1,126.25
208572552134,2019/6/9,1,148.75
208572552134,2019/6/15,2,292.5
208572552134,2019/6/17,2,266.25
208572552134,2019/6/22,1,133.75
208572552134,2019/6/23,2,282.5
208572552134,2019/6/26,1,148.75
208572552134,2019/6/29,1,136.25
208572552134,2019/6/30,2,277.5
208572552134,2019/7/1,2,261.25
208572552134,2019/7/2,1,148.75
208572552134,2019/7/7,2,297.5
208572552134,2019/7/12,1,133.75
208572552134,2019/7/14,2,252.5
208572552134,2019/7/15,1,133.75
208572552134,2019/7/20,1,130
208572552134,2019/7/24,1,133.75
208572552134,2019/7/25,1,133.75
208572552134,2019/7/27,3,307.5
208572552134,2019/7/28,2,267.5
208572552134,2019/7/30,2,267.5
208572552134,2019/8/1,1,148.75
208572552134,2019/8/5,1,148.75
208572552134,2019/8/6,1,148.75
208572552134,2019/8/7,1,148.75
208572552134,2019/8/8,1,148.75
208572552134,2019/8/14,1,148.75
208572552134,2019/8/16,1,136.25
208572552134,2019/8/18,1,127.5
208572552134,2019/8/21,2,297.5
208572552134,2019/8/23,3,383.75
208572552134,2019/8/26,1,133.75
208572552134,2019/8/27,1,118.75
208572552134,2019/8/29,1,113.75
208572552134,2019/8/31,2,272.5
208572552134,2019/9/1,2,297.5
208572552134,2019/9/7,1,133.75
208572552134,2019/9/9,1,126.25
208572552134,2019/9/10,1,148.75
208572552134,2019/9/17,2,282.5
208572552134,2019/9/19,1,148.75
208572552134,2019/9/22,1,140
208572552134,2019/9/25,1,136.25
208572552134,2019/9/27,2,261.25
208572552134,2019/10/1,1,108.75
208572552255,2019/6/2,1,73.75
208572552255,2019/6/21,1,66.25
208572552255,2019/6/22,1,73.75
208572552255,2019/6/29,1,67.5
208572552255,2019/7/5,1,63.75
208572552255,2019/7/16,1,73.75
208572552255,2019/7/19,1,65
208572552255,2019/7/20,1,66.25
208572552255,2019/8/3,1,73.75
208572552255,2019/8/17,1,73.75
208572552255,2019/8/18,1,66.25
208572552255,2019/8/19,1,66.25
208572552277,2019/6/2,2,235
208572552277,2019/6/7,1,111.25
208572552277,2019/6/13,1,123.75
208572552277,2019/6/18,1,123.75
208572552277,2019/6/24,1,111.25
208572552277,2019/6/27,1,111.25
208572552277,2019/6/28,1,110
208572552277,2019/7/4,1,111.25
208572552277,2019/7/18,1,123.75
208572552277,2019/7/20,1,111.25
208572552277,2019/7/24,1,123.75
208572552277,2019/7/28,1,123.75
208572552277,2019/8/2,1,111.25
208572552277,2019/8/4,1,123.75
208572552277,2019/8/18,1,123.75
208572552277,2019/8/19,1,123.75
208572552277,2019/8/25,1,91.25
208572552277,2019/8/31,1,93.75
208572552277,2019/9/3,1,113.75
208572661012,2019/6/23,1,8.75
208572661012,2019/6/26,1,28.75
208572661188,2019/6/2,1,211.25
208572661188,2019/6/7,1,220
208572661188,2019/6/13,1,223.75
208572661188,2019/6/21,1,23.75
208572661188,2019/6/25,1,23.75
208572661188,2019/7/7,1,73.75
208572661188,2019/7/27,1,28.75
208572661188,2019/8/23,2,58.75
208572661298,2019/6/6,1,28.75
208572661298,2019/8/29,1,31.25
208572661452,2019/6/8,2,235
208572661452,2019/6/13,1,123.75
208572661452,2019/6/15,1,123.75
208572661452,2019/6/22,1,123.75
208572661452,2019/6/24,1,123.75
208572661452,2019/6/27,1,123.75
208572661452,2019/6/30,2,217.5
208572661452,2019/7/13,1,111.25
208572661452,2019/7/17,1,123.75
208572661452,2019/7/18,1,111.25
208572661452,2019/8/1,1,108.75
208572661452,2019/8/5,1,102.5
208572661452,2019/8/6,1,111.25
208572661452,2019/8/7,4,482.5
208572661452,2019/8/11,1,123.75
208572661452,2019/8/14,1,123.75
208572661452,2019/8/17,2,232.5
208572661452,2019/8/18,1,123.75
208572661452,2019/8/19,1,116.25
208572661452,2019/8/20,1,123.75
208572661452,2019/8/22,2,235
208572661452,2019/8/24,1,123.75
208572661452,2019/8/25,1,110
208572661452,2019/8/28,1,97.5
208572661452,2019/9/4,1,105
208572661452,2019/9/7,1,123.75
208572661452,2019/9/9,1,123.75
208572661452,2019/9/13,3,313.75
208572661452,2019/9/14,1,123.75
208572661452,2019/9/20,1,123.75
208572661452,2019/9/22,1,123.75
208572661474,2019/6/1,3,333.75
208572661474,2019/6/4,1,111.25
208572661474,2019/6/6,1,123.75
208572661474,2019/6/7,1,108.75
208572661474,2019/6/9,1,107.5
208572661474,2019/6/10,1,123.75
208572661474,2019/6/13,1,111.25
208572661474,2019/6/14,2,243.75
208572661474,2019/6/15,1,118.75
208572661474,2019/6/16,2,195
208572661474,2019/6/18,1,108.75
208572661474,2019/6/19,3,346.25
208572661474,2019/6/20,2,220
208572661474,2019/6/21,1,123.75
208572661474,2019/6/22,2,222.5
208572661474,2019/6/23,3,340
208572661474,2019/6/24,3,356.25
208572661474,2019/6/25,1,123.75
208572661474,2019/6/26,2,235
208572661474,2019/6/27,2,222.5
208572661474,2019/6/29,1,123.75
208572661474,2019/6/30,4,452.5
208572661474,2019/7/3,2,210
208572661474,2019/7/7,1,123.75
208572661474,2019/7/8,2,222.5
208572661474,2019/7/9,1,123.75
208572661474,2019/7/10,2,223.75
208572661474,2019/7/12,1,111.25
208572661474,2019/7/14,2,228.75
208572661474,2019/7/16,1,111.25
208572661474,2019/7/17,3,358.75
208572661474,2019/7/18,5,553.75
208572661474,2019/7/19,2,226.25
208572661474,2019/7/21,1,111.25
208572661474,2019/7/22,2,235
208572661474,2019/7/25,1,111.25
208572661474,2019/7/26,4,461.25
208572661474,2019/7/27,1,111.25
208572661474,2019/7/28,2,247.5
208572661474,2019/7/29,1,111.25
208572661474,2019/7/30,2,222.5
208572661474,2019/8/1,3,325
208572661474,2019/8/2,1,123.75
208572661474,2019/8/3,2,247.5
208572661474,2019/8/4,3,333.75
208572661474,2019/8/5,2,247.5
208572661474,2019/8/6,1,123.75
208572661474,2019/8/7,7,853.75
208572661474,2019/8/8,1,123.75
208572661474,2019/8/9,1,123.75
208572661474,2019/8/11,4,495
208572661474,2019/8/12,1,115
208572661474,2019/8/14,1,123.75
208572661474,2019/8/15,2,225
208572661474,2019/8/16,1,123.75
208572661474,2019/8/17,6,717.5
208572661474,2019/8/19,3,337.5
208572661474,2019/8/20,5,538.75
208572661474,2019/8/22,2,247.5
208572661474,2019/8/23,2,223.75
208572661474,2019/8/24,3,351.25
208572661474,2019/8/25,5,535
208572661474,2019/8/26,2,231.25
208572661474,2019/8/27,4,401.25
208572661474,2019/8/28,1,123.75
208572661474,2019/8/29,6,660
208572661474,2019/8/30,1,123.75
208572661474,2019/8/31,4,425
208572661474,2019/9/1,3,371.25
208572661474,2019/9/3,3,371.25
208572661474,2019/9/4,2,211.25
208572661474,2019/9/5,5,576.25
208572661474,2019/9/8,5,571.25
208572661474,2019/9/9,3,355
208572661474,2019/9/10,2,247.5
208572661474,2019/9/12,1,123.75
208572661474,2019/9/13,8,895
208572661474,2019/9/14,3,338.75
208572661474,2019/9/15,1,106.25
208572661474,2019/9/17,2,237.5
208572661474,2019/9/20,1,111.25
208572661474,2019/9/21,2,247.5
208572661474,2019/9/22,4,495
208572661474,2019/9/25,2,247.5
208572661474,2019/9/26,2,222.5
208572661474,2019/9/27,3,347.5
208572661474,2019/9/28,3,317.5
208572661474,2019/9/29,3,338.75
208572661474,2019/9/30,1,106.25
208572661474,2019/10/1,7,697.5
208572661540,2019/9/13,2,303.75
208572661540,2019/9/14,1,173.75
208572661540,2019/9/18,1,173.75
208572661540,2019/9/19,1,173.75
208572661540,2019/9/21,1,173.75
208572661540,2019/9/24,1,173.75
208572661540,2019/9/28,1,153.75
208572661540,2019/9/29,1,147.5
208572771166,2019/7/28,2,30
208572772959,2019/7/27,1,8.75
208572772959,2019/7/28,1,7.5
208572774059,2019/6/27,1,6.25
208572774290,2019/6/23,1,6.25
208572774400,2019/7/2,1,23.75
208572774433,2019/7/2,1,6.25
208572774532,2019/6/7,1,42.5
208572774532,2019/6/10,1,3.75
208572774532,2019/9/22,1,33.75
208572774730,2019/6/22,1,6.25
208572774730,2019/7/15,1,73.75
208572774730,2019/8/3,1,65
208572774730,2019/8/7,1,73.75
208572774730,2019/8/10,2,147.5
208572774730,2019/8/18,1,48.75
208572774730,2019/8/20,1,73.75
208572774730,2019/8/24,1,73.75
208572774730,2019/9/14,1,67.5
208572774730,2019/9/17,1,73.75
208572774730,2019/9/18,1,73.75
208572774763,2019/6/1,2,87.5
208572774763,2019/6/3,2,86.25
208572774763,2019/6/14,1,48.75
208572774763,2019/6/21,2,97.5
208572774763,2019/6/22,1,42.5
208572774763,2019/6/29,1,41.25
208572774763,2019/7/2,1,43.75
208572774763,2019/7/6,1,43.75
208572774763,2019/7/16,1,43.75
208572774763,2019/7/26,2,92.5
208572774763,2019/7/27,1,48.75
208572774763,2019/8/9,1,48.75
208572774763,2019/8/10,1,48.75
208572774763,2019/8/27,1,48.75
208572774763,2019/8/28,1,37.5
208572774763,2019/9/5,1,33.75
208572774763,2019/9/16,1,48.75
208572774763,2019/9/20,1,43.75
208572774763,2019/9/28,3,130
208572774840,2019/7/27,1,66.25
208572775049,2019/6/1,3,202.5
208572775049,2019/6/2,1,66.25
208572775049,2019/6/6,1,61.25
208572775049,2019/6/7,1,63.75
208572775049,2019/6/8,5,247.5
208572775049,2019/6/9,1,6.25
208572775049,2019/6/11,1,73.75
208572775049,2019/6/12,1,73.75
208572775049,2019/6/15,1,73.75
208572775049,2019/6/16,1,63.75
208572775049,2019/6/18,1,73.75
208572775049,2019/6/20,1,73.75
208572775049,2019/6/21,1,63.75
208572775049,2019/6/23,3,87.5
208572775049,2019/6/24,1,6.25
208572775049,2019/6/26,1,6.25
208572775049,2019/6/27,4,153.75
208572775049,2019/6/28,1,73.75
208572775049,2019/6/29,1,63.75
208572775049,2019/6/30,1,62.5
208572775049,2019/7/1,1,73.75
208572775049,2019/7/2,1,73.75
208572775049,2019/7/3,1,73.75
208572775049,2019/7/4,1,63.75
208572775049,2019/7/6,2,147.5
208572775049,2019/7/8,3,198.75
208572775049,2019/7/9,1,73.75
208572775049,2019/7/12,2,138.75
208572775049,2019/7/16,1,73.75
208572775049,2019/7/17,1,73.75
208572775049,2019/7/19,1,73.75
208572775049,2019/7/22,1,73.75
208572775049,2019/7/23,2,140
208572775049,2019/7/24,1,66.25
208572775049,2019/7/26,2,140
208572775049,2019/7/28,3,221.25
208572775049,2019/8/1,2,147.5
208572775049,2019/8/3,3,216.25
208572775049,2019/8/4,1,73.75
208572775049,2019/8/8,1,61.25
208572775049,2019/8/9,2,147.5
208572775049,2019/8/10,1,73.75
208572775049,2019/8/11,4,283.75
208572775049,2019/8/12,2,72.5
208572775049,2019/8/17,1,73.75
208572775049,2019/8/21,1,73.75
208572775049,2019/8/22,1,73.75
208572775049,2019/8/24,2,128.75
208572775049,2019/8/25,1,73.75
208572775049,2019/8/28,2,122.5
208572775049,2019/8/31,2,117.5
208572775049,2019/9/1,1,73.75
208572775049,2019/9/5,1,73.75
208572775049,2019/9/7,4,272.5
208572775049,2019/9/8,1,73.75
208572775049,2019/9/9,1,73.75
208572775049,2019/9/13,3,192.5
208572775049,2019/9/15,1,62.5
208572775049,2019/9/22,1,73.75
208572775049,2019/9/30,2,147.5
208572775225,2019/6/23,2,28.75
208572775225,2019/7/11,1,148.75
208572775225,2019/7/14,1,13.75
208572775225,2019/7/26,1,61.25
208572775225,2019/8/15,1,128.75
208572775225,2019/9/13,1,148.75
208572775291,2019/8/14,1,61.25
208572775291,2019/8/18,2,110
208572775291,2019/8/20,1,68.75
208572775291,2019/8/23,1,73.75
208572775291,2019/8/25,1,73.75
208572775291,2019/9/7,1,68.75
208572775291,2019/9/14,1,73.75
208572775291,2019/9/21,1,65
208572775291,2019/9/22,1,73.75
208572775291,2019/9/26,1,65
208572775291,2019/9/27,1,62.5
208572775291,2019/9/28,1,66.25
208572775456,2019/6/1,1,73.75
208572775456,2019/6/21,1,21.25
208572775456,2019/6/22,1,6.25
208572775456,2019/6/23,1,6.25
208572775456,2019/7/7,1,21.25
208572775456,2019/7/18,1,73.75
208572775456,2019/8/25,1,10
208572775533,2019/6/1,2,140
208572775533,2019/6/5,1,66.25
208572775533,2019/6/6,4,267.5
208572775533,2019/6/7,1,68.75
208572775533,2019/6/8,1,73.75
208572775533,2019/6/9,1,66.25
208572775533,2019/6/11,1,66.25
208572775533,2019/6/13,1,73.75
208572775533,2019/6/14,2,130
208572775533,2019/6/16,3,193.75
208572775533,2019/6/17,1,51.25
208572775533,2019/6/18,3,221.25
208572775533,2019/6/21,2,147.5
208572775533,2019/6/22,2,140
208572775533,2019/6/23,1,66.25
208572775533,2019/6/25,3,213.75
208572775533,2019/6/26,3,153.75
208572775533,2019/6/28,2,137.5
208572775533,2019/6/29,3,213.75
208572775533,2019/7/1,1,73.75
208572775533,2019/7/3,2,147.5
208572775533,2019/7/4,1,73.75
208572775533,2019/7/5,2,140
208572775533,2019/7/6,1,73.75
208572775533,2019/7/7,3,221.25
208572775533,2019/7/8,3,221.25
208572775533,2019/7/9,2,140
208572775533,2019/7/10,2,137.5
208572775533,2019/7/11,2,137.5
208572775533,2019/7/12,2,137.5
208572775533,2019/7/13,1,62.5
208572775533,2019/7/14,2,136.25
208572775533,2019/7/16,1,73.75
208572775533,2019/7/17,1,66.25
208572775533,2019/7/18,3,206.25
208572775533,2019/7/19,1,66.25
208572775533,2019/7/20,1,73.75
208572775533,2019/7/21,1,66.25
208572775533,2019/7/22,1,73.75
208572775533,2019/7/23,1,63.75
208572775533,2019/7/24,3,221.25
208572775533,2019/7/27,3,213.75
208572775533,2019/7/28,2,147.5
208572775533,2019/7/29,1,66.25
208572775533,2019/8/1,2,147.5
208572775533,2019/8/2,1,73.75
208572775533,2019/8/3,1,63.75
208572775533,2019/8/6,2,135
208572775533,2019/8/7,6,442.5
208572775533,2019/8/8,1,73.75
208572775533,2019/8/10,1,73.75
208572775533,2019/8/11,3,221.25
208572775533,2019/8/12,1,73.75
208572775533,2019/8/14,1,73.75
208572775533,2019/8/16,1,73.75
208572775533,2019/8/17,4,288.75
208572775533,2019/8/19,1,73.75
208572775533,2019/8/20,1,73.75
208572775533,2019/8/21,2,140
208572775533,2019/8/24,2,135
208572775533,2019/8/25,1,73.75
208572775533,2019/8/26,1,73.75
208572775533,2019/8/27,1,73.75
208572775533,2019/8/28,2,130
208572775533,2019/8/29,1,58.75
208572775533,2019/8/30,3,187.5
208572775533,2019/8/31,2,115
208572775533,2019/9/1,1,73.75
208572775533,2019/9/3,2,142.5
208572775533,2019/9/4,2,122.5
208572775533,2019/9/6,1,67.5
208572775533,2019/9/7,2,127.5
208572775533,2019/9/8,2,141.25
208572775533,2019/9/9,2,145
208572775533,2019/9/10,1,73.75
208572775533,2019/9/15,2,137.5
208572775533,2019/9/16,1,73.75
208572775533,2019/9/20,4,288.75
208572775533,2019/9/21,2,147.5
208572775533,2019/9/22,1,73.75
208572775533,2019/9/23,1,73.75
208572775533,2019/9/24,1,73.75
208572775533,2019/9/28,1,73.75
208572775533,2019/9/29,2,141.25
208572775621,2019/7/7,1,21.25
208572775621,2019/7/17,1,73.75
208572775621,2019/7/19,1,73.75
208572775621,2019/9/26,1,73.75
208572775720,2019/6/1,1,48.75
208572775720,2019/6/8,2,97.5
208572775720,2019/6/22,2,52.5
208572775720,2019/6/23,1,3.75
208572775720,2019/6/25,1,3.75
208572775720,2019/6/28,1,13.75
208572775720,2019/7/11,2,28.75
208572775720,2019/7/12,1,48.75
208572775720,2019/7/16,1,48.75
208572775720,2019/7/26,1,48.75
208572775720,2019/7/27,1,5
208572775720,2019/7/28,1,5
208572775720,2019/8/11,1,48.75
208572775720,2019/8/14,1,48.75
208572775720,2019/8/19,1,43.75
208572775720,2019/8/25,1,48.75
208572775720,2019/9/1,1,48.75
208572775720,2019/9/6,1,48.75
208572775720,2019/9/17,1,48.75
208572775731,2019/6/23,1,11.25
208572775731,2019/6/25,1,11.25
208572775731,2019/6/27,1,11.25
208572775731,2019/6/28,1,110
208572775731,2019/7/4,1,111.25
208572775731,2019/7/6,1,123.75
208572775731,2019/7/8,1,36.25
208572775731,2019/7/14,1,11.25
208572775731,2019/7/21,1,111.25
208572775731,2019/7/28,1,12.5
208572775797,2019/8/17,1,73.75
208572775918,2019/6/1,5,346.25
208572775918,2019/6/2,4,272.5
208572775918,2019/6/3,5,346.25
208572775918,2019/6/4,2,147.5
208572775918,2019/6/5,1,73.75
208572775918,2019/6/6,2,133.75
208572775918,2019/6/7,1,73.75
208572775918,2019/6/8,3,203.75
208572775918,2019/6/9,2,131.25
208572775918,2019/6/10,1,66.25
208572775918,2019/6/12,3,213.75
208572775918,2019/6/13,1,66.25
208572775918,2019/6/15,1,62.5
208572775918,2019/6/16,2,131.25
208572775918,2019/6/17,2,136.25
208572775918,2019/6/18,2,141.25
208572775918,2019/6/19,2,147.5
208572775918,2019/6/20,2,137.5
208572775918,2019/6/21,2,147.5
208572775918,2019/6/22,2,147.5
208572775918,2019/6/23,1,21.25
208572775918,2019/6/24,1,73.75
208572775918,2019/6/26,1,73.75
208572775918,2019/6/29,2,138.75
208572775918,2019/7/2,1,66.25
208572775918,2019/7/3,3,211.25
208572775918,2019/7/4,2,147.5
208572775918,2019/7/8,1,73.75
208572775918,2019/7/10,1,66.25
208572775918,2019/7/13,1,62.5
208572775918,2019/7/14,1,62.5
208572775918,2019/7/16,1,73.75
208572775918,2019/7/17,1,66.25
208572775918,2019/7/18,1,66.25
208572775918,2019/7/19,1,73.75
208572775918,2019/7/20,4,277.5
208572775918,2019/7/27,1,8.75
208572775918,2019/7/28,1,17.5
208572775918,2019/7/31,2,122.5
208572775918,2019/8/1,1,73.75
208572775918,2019/8/4,1,73.75
208572775918,2019/8/7,2,136.25
208572775918,2019/8/8,1,73.75
208572775918,2019/8/9,1,73.75
208572775918,2019/8/11,2,147.5
208572775918,2019/8/12,1,67.5
208572775918,2019/8/14,1,73.75
208572775918,2019/8/15,1,73.75
208572775918,2019/8/16,1,62.5
208572775918,2019/8/18,1,73.75
208572775918,2019/8/25,2,125
208572775918,2019/8/28,2,131.25
208572775918,2019/8/29,1,73.75
208572775918,2019/8/30,1,73.75
208572775918,2019/8/31,1,73.75
208572775918,2019/9/4,1,73.75
208572775918,2019/9/13,1,73.75
208572775918,2019/9/22,1,68.75
208572775918,2019/9/29,1,62.5
208572775984,2019/6/1,2,147.5
208572775984,2019/6/8,1,63.75
208572775984,2019/6/9,1,62.5
208572775984,2019/6/16,1,66.25
208572775984,2019/6/22,1,6.25
208572775984,2019/6/23,1,6.25
208572775984,2019/6/25,2,128.75
208572775984,2019/6/26,1,73.75
208572775984,2019/7/4,1,73.75
208572775984,2019/7/9,1,66.25
208572775984,2019/7/14,1,62.5
208572775984,2019/7/17,1,62.5
208572775984,2019/7/20,1,63.75
208572775984,2019/7/23,1,66.25
208572775984,2019/7/25,2,132.5
208572775984,2019/7/28,1,73.75
208572775984,2019/8/2,1,73.75
208572775984,2019/8/3,1,73.75
208572775984,2019/8/4,1,73.75
208572775984,2019/8/5,1,73.75
208572775984,2019/8/23,1,73.75
208572775984,2019/9/1,1,73.75
208572775984,2019/9/14,1,62.5
208572775984,2019/10/1,2,126.25
208572776160,2019/6/1,1,73.75
208572776160,2019/6/15,1,66.25
208572776160,2019/6/27,1,66.25
208572776160,2019/7/8,1,73.75
208572776160,2019/8/29,1,61.25
208572776215,2019/6/1,4,232.5
208572776215,2019/6/2,2,116.25
208572776215,2019/6/3,1,47.5
208572776215,2019/6/4,1,61.25
208572776215,2019/6/5,1,55
208572776215,2019/6/6,2,110
208572776215,2019/6/7,3,168.75
208572776215,2019/6/8,2,108.75
208572776215,2019/6/9,1,47.5
208572776215,2019/6/10,3,177.5
208572776215,2019/6/12,1,55
208572776215,2019/6/14,2,116.25
208572776215,2019/6/15,1,55
208572776215,2019/6/16,4,231.25
208572776215,2019/6/17,2,110
208572776215,2019/6/19,1,61.25
208572776215,2019/6/20,1,61.25
208572776215,2019/6/23,1,55
208572776215,2019/6/24,2,122.5
208572776215,2019/6/25,1,61.25
208572776215,2019/6/26,1,55
208572776215,2019/6/27,1,61.25
208572776215,2019/6/29,3,156.25
208572776215,2019/6/30,1,53.75
208572776215,2019/7/1,3,177.5
208572776215,2019/7/2,2,116.25
208572776215,2019/7/3,1,61.25
208572776215,2019/7/4,2,110
208572776215,2019/7/5,2,122.5
208572776215,2019/7/6,3,177.5
208572776215,2019/7/10,3,183.75
208572776215,2019/7/11,1,61.25
208572776215,2019/7/12,2,122.5
208572776215,2019/7/13,1,61.25
208572776215,2019/7/14,2,122.5
208572776215,2019/7/15,4,238.75
208572776215,2019/7/17,2,116.25
208572776215,2019/7/18,1,61.25
208572776215,2019/7/19,1,55
208572776215,2019/7/20,2,116.25
208572776215,2019/7/21,1,55
208572776215,2019/7/23,1,52.5
208572776215,2019/7/24,2,122.5
208572776215,2019/7/25,3,172.5
208572776215,2019/7/26,1,55
208572776215,2019/7/27,1,61.25
208572776215,2019/7/28,1,55
208572776215,2019/7/29,2,110
208572776215,2019/7/30,2,122.5
208572776215,2019/8/1,1,38.75
208572776215,2019/8/2,2,122.5
208572776215,2019/8/3,1,61.25
208572776215,2019/8/4,2,122.5
208572776215,2019/8/7,1,61.25
208572776215,2019/8/11,2,116.25
208572776215,2019/8/12,2,122.5
208572776215,2019/8/14,1,61.25
208572776215,2019/8/17,1,53.75
208572776215,2019/8/18,2,106.25
208572776215,2019/8/19,2,122.5
208572776215,2019/8/20,1,52.5
208572776215,2019/8/23,1,53.75
208572776215,2019/8/24,2,113.75
208572776215,2019/8/25,2,80
208572776215,2019/8/26,1,61.25
208572776215,2019/8/28,1,61.25
208572776215,2019/8/29,1,48.75
208572776215,2019/8/30,1,61.25
208572776215,2019/8/31,1,46.25
208572776215,2019/9/1,1,52.5
208572776215,2019/9/2,1,61.25
208572776215,2019/9/4,1,61.25
208572776215,2019/9/6,3,167.5
208572776215,2019/9/7,1,57.5
208572776215,2019/9/8,1,61.25
208572776215,2019/9/9,1,55
208572776215,2019/9/10,1,61.25
208572776215,2019/9/11,2,115
208572776215,2019/9/12,1,61.25
208572776215,2019/9/13,1,51.25
208572776215,2019/9/15,2,110
208572776215,2019/9/16,2,117.5
208572776215,2019/9/18,1,61.25
208572776215,2019/9/20,1,56.25
208572776215,2019/9/21,2,122.5
208572776215,2019/9/23,1,18.75
208572776215,2019/9/26,1,61.25
208572776215,2019/9/27,1,61.25
208572776215,2019/9/29,1,61.25
208572776215,2019/9/30,1,42.5
208572776215,2019/10/1,1,61.25
208572776248,2019/6/5,1,61.25
208572776248,2019/6/7,1,73.75
208572776248,2019/6/10,1,6.25
208572776248,2019/6/16,1,62.5
208572776248,2019/6/18,2,111.25
208572776248,2019/6/19,1,66.25
208572776248,2019/6/22,2,80
208572776248,2019/6/23,1,6.25
