skc,date_rcd,s,real_cost
396572118745,2018-06-20,1,100.0
396572118745,2018-06-21,1,111.25
396572118745,2018-06-22,1,111.25
396572118745,2018-06-23,2,228.75
396572118745,2018-06-24,3,358.75
396572118745,2018-06-25,1,123.75
396572118745,2018-06-26,2,222.5
396572118745,2018-06-28,5,593.75
396572118745,2018-06-29,1,111.25
396572118745,2018-06-30,1,111.25
396572118745,2018-07-01,2,228.75
396572118745,2018-07-02,1,108.75
396572118745,2018-07-03,1,111.25
396572118745,2018-07-04,2,216.25
396572118745,2018-07-06,1,111.25
396572118745,2018-07-07,1,118.75
396572118745,2018-07-08,2,235.0
396572118745,2018-07-09,2,222.5
396572118745,2018-07-10,4,482.5
396572118745,2018-07-11,2,247.5
396572118745,2018-07-12,2,247.5
396572118745,2018-07-13,1,111.25
396572118745,2018-07-14,1,86.25
396572118745,2018-07-15,3,358.75
396572118745,2018-07-16,1,117.5
396572118745,2018-07-17,4,495.0
396572118745,2018-07-18,4,432.5
396572118745,2018-07-19,2,235.0
396572118745,2018-07-20,5,618.75
396572118745,2018-07-21,4,457.5
396572118745,2018-07-22,2,222.5
396572118745,2018-07-23,4,455.0
396572118745,2018-07-24,5,593.75
396572118745,2018-07-25,7,813.75
396572118745,2018-07-26,2,247.5
396572118745,2018-07-27,6,688.75
396572118745,2018-07-28,10,1191.25
396572118745,2018-07-29,5,562.5
396572118745,2018-07-30,7,828.75
396572118745,2018-07-31,6,686.25
396572118745,2018-08-01,10,1175.0
396572118745,2018-08-02,6,690.0
396572118745,2018-08-03,6,730.0
396572118745,2018-08-04,8,927.5
396572118745,2018-08-05,7,807.5
396572118745,2018-08-06,3,358.75
396572118745,2018-08-07,5,593.75
396572118745,2018-08-08,6,690.0
396572118745,2018-08-09,3,358.75
396572118745,2018-08-10,13,1543.75
396572118745,2018-08-11,6,705.0
396572118745,2018-08-12,10,1200.0
396572118745,2018-08-13,3,346.25
396572118745,2018-08-14,6,730.0
396572118745,2018-08-15,2,247.5
396572118745,2018-08-16,4,482.5
396572118745,2018-08-17,9,1076.25
396572118745,2018-08-18,9,1048.75
396572118745,2018-08-19,3,358.75
396572118745,2018-08-20,3,371.25
396572118745,2018-08-21,4,470.0
396572118745,2018-08-22,6,742.5
396572118745,2018-08-23,3,358.75
396572118745,2018-08-24,6,690.0
396572118745,2018-08-25,7,828.75
396572118745,2018-08-26,10,1187.5
396572118745,2018-08-27,5,581.25
396572118745,2018-08-28,3,371.25
396572118745,2018-08-29,3,358.75
396572118745,2018-08-30,5,581.25
396572118745,2018-08-31,3,346.25
396572118745,2018-09-01,10,1210.0
396572118745,2018-09-02,3,358.75
396572118745,2018-09-03,3,358.75
396572118745,2018-09-05,3,371.25
396572118745,2018-09-06,2,232.5
396572118745,2018-09-07,3,340.0
396572118745,2018-09-08,3,343.75
396572118745,2018-09-09,6,666.25
396572118745,2018-09-10,1,112.5
396572118745,2018-09-11,2,235.0
396572118745,2018-09-12,1,111.25
396572118745,2018-09-13,1,111.25
396572118745,2018-09-14,2,247.5
396572118745,2018-09-15,5,587.5
396572118745,2018-09-16,2,235.0
396572118745,2018-09-17,6,665.0
396572118745,2018-09-18,2,222.5
396572118745,2018-09-19,8,830.0
396572118745,2018-09-20,4,438.75
396572118745,2018-09-21,4,433.75
396572118745,2018-09-22,3,242.5
396572118745,2018-09-23,11,1095.0
396572118745,2018-09-24,4,450.0
396572118745,2018-09-25,1,123.75
396572118745,2018-09-26,1,117.5
396572118745,2018-09-28,1,123.75
396572118745,2018-09-29,3,317.5
396572118745,2018-09-30,3,311.25
396572118745,2018-10-01,6,651.25
396572118745,2018-10-02,5,541.25
396572118745,2018-10-03,4,436.25
396572118745,2018-10-04,2,211.25
396572118745,2018-10-05,6,623.75
396572118745,2018-10-06,3,333.75
396572118745,2018-10-07,1,105.0
396572118745,2018-10-09,2,235.0
396572118745,2018-10-10,2,235.0
396572118745,2018-10-11,3,346.25
396572118745,2018-10-12,1,111.25
396572118745,2018-10-13,5,568.75
396572118745,2018-10-14,1,123.75
396572118745,2018-10-15,4,482.5
396572118745,2018-10-16,1,111.25
396572118745,2018-10-18,1,111.25
396572118745,2018-10-19,1,108.75
396572118745,2018-10-20,1,111.25
396572118745,2018-10-22,3,333.75
396572118745,2018-10-23,1,123.75
396572118745,2018-10-26,2,217.5
396572118745,2018-10-27,2,147.5
396572118745,2018-10-28,3,336.25
396572118745,2018-10-29,1,111.25
396572118745,2018-10-30,2,153.75
396572118745,2018-10-31,1,123.75
396572118745,2018-11-01,1,111.25
396572118745,2018-11-02,3,328.75
396572118745,2018-11-03,3,331.25
396572118745,2018-11-04,3,346.25
396572118745,2018-11-05,3,343.75
396572118745,2018-11-06,2,222.5
396572118745,2018-11-07,1,123.75
396572118745,2018-11-08,1,115.0
396572118745,2018-11-09,1,105.0
396572118745,2018-11-11,1,105.0
396572118745,2018-11-12,2,232.5
396572118745,2018-11-14,1,111.25
396572118745,2018-11-16,1,123.75
396572118745,2018-11-17,5,487.5
396572118745,2018-11-19,2,185.0
396572118745,2018-11-21,2,195.0
396572118745,2018-11-22,1,111.25
396572118745,2018-11-25,1,111.25
396572118745,2018-11-26,1,123.75
396572118745,2018-11-27,1,111.25
396572118745,2018-12-01,2,235.0
396572118745,2018-12-02,1,123.75
396572118745,2018-12-04,1,107.5
396572118745,2018-12-05,2,210.0
396572118745,2018-12-07,1,111.25
396572118745,2018-12-08,2,223.75
396572118745,2018-12-09,1,105.0
396572118745,2018-12-12,5,456.25
396572118745,2018-12-14,1,123.75
396572118745,2018-12-15,1,86.25
396572118745,2018-12-16,2,235.0
396572118745,2018-12-17,1,111.25
396572118745,2018-12-20,1,111.25
396572118745,2018-12-21,3,340.0
396572118745,2018-12-22,1,81.25
396572118745,2018-12-23,4,325.0
396572118745,2018-12-24,2,172.5
396572118745,2018-12-27,1,86.25
396572118745,2018-12-28,1,123.75
396572118745,2018-12-30,2,217.5
396572118745,2018-12-31,3,356.25
396572118745,2019-01-01,2,191.25
396572118745,2019-01-02,1,103.75
396572118745,2019-01-04,2,235.0
396572118745,2019-01-05,2,232.5
396572118745,2019-01-10,1,123.75
396572118745,2019-01-11,1,48.75
396572118745,2019-01-13,1,108.75
396572118745,2019-01-14,1,108.75
396572118745,2019-01-16,1,111.25
396572118745,2019-01-18,2,217.5
396572118745,2019-01-19,1,108.75
396572118745,2019-01-20,2,217.5
396572118745,2019-01-24,1,108.75
396572118745,2019-01-27,1,108.75
396572118745,2019-01-31,1,108.75
396572118745,2019-02-01,3,356.25
396572118745,2019-02-03,1,108.75
396572118745,2019-02-05,1,108.75
396572118745,2019-02-07,2,232.5
396572118745,2019-02-08,1,108.75
396572118745,2019-02-10,1,108.75
396572118745,2019-02-11,1,108.75
396572118745,2019-02-13,1,108.75
396572118745,2019-02-14,1,123.75
396572118745,2019-02-16,1,116.25
396572118745,2019-02-17,1,108.75
396572118745,2019-02-23,2,220.0
396572118745,2019-03-04,1,111.25
396572118745,2019-03-06,2,206.25
396572118745,2019-03-08,1,123.75
396572118745,2019-03-10,2,216.25
396572118745,2019-03-23,2,217.5
396572118745,2019-03-24,2,160.0
396572118745,2019-04-05,2,168.75
396572118745,2019-04-07,1,111.25
396572118745,2019-04-19,1,111.25
396572118745,2019-04-23,1,111.25
396572118745,2019-04-24,1,111.25
396572118745,2019-05-25,1,123.75
396572118745,2019-05-26,1,123.75
396572118745,2019-06-01,1,123.75
396572118745,2019-06-07,1,36.25
396572118745,2019-06-08,1,36.25
396572118745,2019-06-09,1,36.25
396572118745,2019-06-10,1,73.75
396572118745,2019-06-18,1,11.25
396572118745,2019-06-19,1,11.25
396572118745,2019-06-22,1,11.25
396572118745,2019-06-30,1,123.75
396572118745,2019-07-02,2,23.75
396572118745,2019-07-08,1,61.25
396572118745,2019-07-12,1,36.25
396573870484,2018-01-01,3,435.0
396573870484,2018-01-03,3,521.25
396573870484,2018-01-05,4,695.0
396573870484,2018-01-06,3,511.25
396573870484,2018-01-07,2,281.25
396573870484,2018-01-08,1,173.75
396573870484,2018-01-11,2,330.0
396573870484,2018-01-13,1,161.25
396573870484,2018-01-15,1,173.75
396573870484,2018-01-16,1,173.75
396573870484,2018-01-17,3,521.25
396573870484,2018-01-18,1,163.75
396573870484,2018-01-20,1,163.75
396573870484,2018-01-22,1,173.75
396573870484,2018-01-23,1,170.0
396573870484,2018-01-24,1,173.75
396573870484,2018-01-26,1,163.75
396573870484,2018-01-27,2,318.75
396573870484,2018-01-28,1,157.5
396573870484,2018-01-29,2,343.75
396573870484,2018-01-30,1,173.75
396573870484,2018-01-31,1,173.75
396573870484,2018-02-02,2,347.5
396573870484,2018-02-03,2,347.5
396573870484,2018-02-04,4,685.0
396573870484,2018-02-05,2,347.5
396573870484,2018-02-06,3,513.75
396573870484,2018-02-07,1,165.0
396573870484,2018-02-08,1,161.25
396573870484,2018-02-09,1,147.5
396573870484,2018-02-10,2,295.0
396573870484,2018-02-11,1,161.25
396573870484,2018-02-12,1,147.5
396573870484,2018-02-14,9,1363.75
396573870484,2018-02-17,1,156.25
396573870484,2018-02-20,2,313.75
396573870484,2018-02-22,1,173.75
396573870484,2018-02-24,1,173.75
396573870484,2018-02-25,2,345.0
396573870484,2018-02-26,2,320.0
396573870484,2018-02-28,1,171.25
396573870484,2018-03-02,2,335.0
396573870484,2018-03-03,2,296.25
396573870484,2018-03-04,1,173.75
396573870484,2018-03-05,1,173.75
396573870484,2018-03-07,1,147.5
396573870484,2018-03-08,1,150.0
396573870484,2018-03-09,1,165.0
396573870484,2018-03-11,2,347.5
396573870484,2018-03-12,2,347.5
396573870484,2018-03-13,1,170.0
396573870484,2018-03-14,2,347.5
396573870484,2018-03-16,1,173.75
396573870484,2018-03-17,2,347.5
396573870484,2018-03-18,3,511.25
396573870484,2018-03-19,1,163.75
396573870484,2018-03-21,1,168.75
396573870484,2018-03-22,1,173.75
396573870484,2018-03-24,3,486.25
396573870484,2018-03-25,2,347.5
396573870484,2018-03-27,2,347.5
396573870484,2018-03-28,1,173.75
396573870484,2018-04-01,2,347.5
396573870484,2018-04-05,2,331.25
396573870484,2018-04-08,1,148.75
396573870484,2018-04-11,5,830.0
396573870484,2018-04-12,3,521.25
396573870484,2018-04-13,6,990.0
396573870484,2018-04-14,3,506.25
396573870484,2018-04-15,5,831.25
396573870484,2018-04-16,8,1317.5
396573870484,2018-04-17,4,632.5
396573870484,2018-04-18,3,521.25
396573870484,2018-04-19,8,1330.0
396573870484,2018-04-20,10,1623.75
396573870484,2018-04-21,8,1328.75
396573870484,2018-04-22,12,1953.75
396573870484,2018-04-23,4,695.0
396573870484,2018-04-24,3,512.5
396573870484,2018-04-25,3,486.25
396573870484,2018-04-26,3,490.0
396573870484,2018-04-27,6,975.0
396573870484,2018-04-28,8,1167.5
396573870484,2018-04-29,9,1348.75
396573870484,2018-04-30,11,1610.0
396573870484,2018-05-01,8,1193.75
396573870484,2018-05-02,5,848.75
396573870484,2018-05-03,5,823.75
396573870484,2018-05-04,3,486.25
396573870484,2018-05-05,2,312.5
396573870484,2018-05-06,7,1142.5
396573870484,2018-05-07,7,1146.25
396573870484,2018-05-08,4,612.5
396573870484,2018-05-09,2,286.25
396573870484,2018-05-10,2,286.25
396573870484,2018-05-11,6,911.25
396573870484,2018-05-12,10,1545.0
396573870484,2018-05-13,7,1023.75
396573870484,2018-05-14,5,816.25
396573870484,2018-05-15,3,486.25
396573870484,2018-05-16,3,498.75
396573870484,2018-05-18,2,288.75
396573870484,2018-05-19,2,308.75
396573870484,2018-05-20,4,650.0
396573870484,2018-05-26,2,312.5
396573870484,2018-05-27,2,303.75
396573870484,2018-05-31,3,486.25
396573870484,2018-06-01,2,330.0
396573870484,2018-06-02,3,468.75
396573870484,2018-06-03,1,156.25
396573870484,2018-06-04,1,173.75
396573870484,2018-06-05,1,156.25
396573870484,2018-06-06,3,468.75
396573870484,2018-06-09,2,330.0
396573870484,2018-06-10,3,468.75
396573870484,2018-06-11,1,156.25
396573870484,2018-06-13,1,173.75
396573870484,2018-06-14,1,148.75
396573870484,2018-06-15,5,742.5
396573870484,2018-06-16,4,626.25
396573870484,2018-06-17,8,1220.0
396573870484,2018-06-18,14,2180.0
396573870484,2018-06-19,6,972.5
396573870484,2018-06-20,2,330.0
396573870484,2018-06-21,5,816.25
396573870484,2018-06-22,2,340.0
396573870484,2018-06-23,6,991.25
396573870484,2018-06-24,10,1632.5
396573870484,2018-06-25,3,477.5
396573870484,2018-06-26,5,816.25
396573870484,2018-06-27,6,972.5
396573870484,2018-06-28,8,1298.75
396573870484,2018-06-29,6,955.0
396573870484,2018-06-30,3,442.5
396573870484,2018-07-01,3,486.25
396573870484,2018-07-02,3,486.25
396573870484,2018-07-03,6,1007.5
396573870484,2018-07-04,3,503.75
396573870484,2018-07-05,3,473.75
396573870484,2018-07-06,3,486.25
396573870484,2018-07-07,2,330.0
396573870484,2018-07-08,13,2165.0
396573870484,2018-07-09,4,625.0
396573870484,2018-07-10,3,486.25
396573870484,2018-07-12,8,1347.5
396573870484,2018-07-13,3,503.75
396573870484,2018-07-14,4,691.25
396573870484,2018-07-15,3,521.25
396573870484,2018-07-16,4,660.0
396573870484,2018-07-17,3,521.25
396573870484,2018-07-18,1,156.25
396573870484,2018-07-19,8,1303.75
396573870484,2018-07-20,4,668.75
396573870484,2018-07-21,4,625.0
396573870484,2018-07-22,1,173.75
396573870484,2018-07-23,1,156.25
396573870484,2018-07-24,2,347.5
396573870484,2018-07-25,3,486.25
396573870484,2018-07-26,1,156.25
396573870484,2018-07-27,3,486.25
396573870484,2018-07-30,2,301.25
396573870484,2018-07-31,1,156.25
396573870484,2018-08-01,1,173.75
396573870484,2018-08-02,2,330.0
396573870484,2018-08-03,2,330.0
396573870484,2018-08-04,2,347.5
396573870484,2018-08-05,5,816.25
396573870484,2018-08-06,2,330.0
396573870484,2018-08-07,2,330.0
396573870484,2018-08-08,1,173.75
396573870484,2018-08-09,1,173.75
396573870484,2018-08-10,6,1025.0
396573870484,2018-08-11,4,677.5
396573870484,2018-08-12,2,312.5
396573870484,2018-08-13,1,173.75
396573870484,2018-08-14,1,156.25
396573870484,2018-08-15,5,816.25
396573870484,2018-08-16,4,677.5
396573870484,2018-08-17,9,1528.75
396573870484,2018-08-18,3,486.25
396573870484,2018-08-19,4,655.0
396573870484,2018-08-20,1,173.75
396573870484,2018-08-22,2,322.5
396573870484,2018-08-23,4,660.0
396573870484,2018-08-25,4,625.0
396573870484,2018-08-26,4,677.5
396573870484,2018-08-27,2,347.5
396573870484,2018-08-28,1,173.75
396573870484,2018-08-29,1,156.25
396573870484,2018-08-31,1,156.25
396573870484,2018-09-01,4,660.0
396573870484,2018-09-02,5,781.25
396573870484,2018-09-03,4,642.5
396573870484,2018-09-04,1,173.75
396573870484,2018-09-05,2,277.5
396573870484,2018-09-06,3,500.0
396573870484,2018-09-07,4,601.25
396573870484,2018-09-08,4,628.75
396573870484,2018-09-09,2,311.25
396573870484,2018-09-10,2,313.75
396573870484,2018-09-11,2,312.5
396573870484,2018-09-12,3,503.75
396573870484,2018-09-13,3,468.75
396573870484,2018-09-14,2,347.5
396573870484,2018-09-15,6,986.25
396573870484,2018-09-16,6,986.25
396573870484,2018-09-17,7,1157.5
396573870484,2018-09-18,3,482.5
396573870484,2018-09-19,2,321.25
396573870484,2018-09-20,6,900.0
396573870484,2018-09-21,2,308.75
396573870484,2018-09-22,1,133.75
396573870484,2018-09-23,5,738.75
396573870484,2018-09-24,10,1507.5
396573870484,2018-09-25,3,473.75
396573870484,2018-09-26,2,321.25
396573870484,2018-09-27,1,156.25
396573870484,2018-09-28,5,736.25
396573870484,2018-09-29,1,147.5
396573870484,2018-09-30,3,447.5
396573870484,2018-10-01,12,1816.25
396573870484,2018-10-02,8,1220.0
396573870484,2018-10-03,8,1223.75
396573870484,2018-10-04,6,908.75
396573870484,2018-10-05,2,296.25
396573870484,2018-10-06,4,640.0
396573870484,2018-10-07,5,777.5
396573870484,2018-10-08,6,1007.5
396573870484,2018-10-09,1,156.25
396573870484,2018-10-10,5,816.25
396573870484,2018-10-11,5,851.25
396573870484,2018-10-12,1,156.25
396573870484,2018-10-13,4,621.25
396573870484,2018-10-14,1,173.75
396573870484,2018-10-15,5,761.25
396573870484,2018-10-16,5,851.25
396573870484,2018-10-17,4,677.5
396573870484,2018-10-18,3,486.25
396573870484,2018-10-19,1,156.25
396573870484,2018-10-20,3,465.0
396573870484,2018-10-21,2,308.75
396573870484,2018-10-22,5,816.25
396573870484,2018-10-23,1,156.25
396573870484,2018-10-24,1,156.25
396573870484,2018-10-25,3,473.75
396573870484,2018-10-27,4,505.0
396573870484,2018-10-28,1,158.75
396573870484,2018-10-29,1,153.75
396573870484,2018-10-30,1,156.25
396573870484,2018-10-31,5,782.5
396573870484,2018-11-01,3,478.75
396573870484,2018-11-02,2,347.5
396573870484,2018-11-03,1,173.75
396573870484,2018-11-04,3,476.25
396573870484,2018-11-05,2,312.5
396573870484,2018-11-06,2,326.25
396573870484,2018-11-08,1,150.0
396573870484,2018-11-09,5,763.75
396573870484,2018-11-10,3,461.25
396573870484,2018-11-11,1,147.5
396573870484,2018-11-12,1,147.5
396573870484,2018-11-13,2,312.5
396573870484,2018-11-14,3,486.25
396573870484,2018-11-16,1,152.5
396573870484,2018-11-17,5,720.0
396573870484,2018-11-18,2,326.25
396573870484,2018-11-19,3,428.75
396573870484,2018-11-21,3,458.75
396573870484,2018-11-22,3,388.75
396573870484,2018-11-23,2,308.75
396573870484,2018-11-24,2,308.75
396573870484,2018-11-25,3,511.25
396573870484,2018-11-26,1,173.75
396573870484,2018-11-27,3,500.0
396573870484,2018-11-28,2,295.0
396573870484,2018-11-29,2,321.25
396573870484,2018-12-01,2,347.5
396573870484,2018-12-02,1,156.25
396573870484,2018-12-03,3,460.0
396573870484,2018-12-04,1,152.5
396573870484,2018-12-06,2,347.5
396573870484,2018-12-09,2,310.0
396573870484,2018-12-10,1,147.5
396573870484,2018-12-11,1,156.25
396573870484,2018-12-12,2,257.5
396573870484,2018-12-13,2,225.0
396573870484,2018-12-16,4,493.75
396573870484,2018-12-17,2,295.0
396573870484,2018-12-18,4,615.0
396573870484,2018-12-21,1,146.25
396573870484,2018-12-22,4,608.75
396573870484,2018-12-23,4,456.25
396573870484,2018-12-24,7,961.25
396573870484,2018-12-25,4,506.25
396573870484,2018-12-26,1,173.75
396573870484,2018-12-28,2,331.25
396573870484,2018-12-29,1,173.75
396573870484,2018-12-31,1,152.5
396573870484,2019-01-01,1,132.5
396573870484,2019-01-06,1,173.75
396573870484,2019-01-10,1,148.75
396573870484,2019-01-12,1,152.5
396573870484,2019-01-13,3,448.75
396573870484,2019-01-14,1,137.5
396573870484,2019-01-16,1,138.75
396573870484,2019-01-17,2,326.25
396573870484,2019-01-19,1,152.5
396573870484,2019-01-20,1,136.25
396573870484,2019-01-21,3,431.25
396573870484,2019-01-22,1,152.5
396573870484,2019-01-23,2,305.0
396573870484,2019-01-25,1,152.5
396573870484,2019-01-30,2,305.0
396573870484,2019-02-02,3,478.75
396573870484,2019-02-03,1,152.5
396573870484,2019-02-04,1,173.75
396573870484,2019-02-05,1,152.5
396573870484,2019-02-06,1,173.75
396573870484,2019-02-07,1,152.5
396573870484,2019-02-08,2,308.75
396573870484,2019-02-09,1,152.5
396573870484,2019-02-10,1,138.75
396573870484,2019-02-11,2,300.0
396573870484,2019-02-12,1,152.5
396573870484,2019-02-13,3,438.75
396573870484,2019-02-14,3,467.5
396573870484,2019-02-15,3,477.5
396573870484,2019-02-17,1,151.25
396573870484,2019-02-19,2,347.5
396573870484,2019-02-20,1,152.5
396573870484,2019-02-22,1,121.25
396573870484,2019-02-25,1,173.75
396573870484,2019-02-27,1,173.75
396573870484,2019-02-28,2,305.0
396573870484,2019-03-01,2,308.75
396573870484,2019-03-02,3,486.25
396573870484,2019-03-04,2,312.5
396573870484,2019-03-05,1,156.25
396573870484,2019-03-07,2,300.0
396573870484,2019-03-08,4,500.0
396573870484,2019-03-09,1,156.25
396573870484,2019-03-10,2,305.0
396573870484,2019-03-11,1,156.25
396573870484,2019-03-12,1,148.75
396573870484,2019-03-13,3,512.5
396573870484,2019-03-14,1,156.25
396573870484,2019-03-16,4,615.0
396573870484,2019-03-17,3,500.0
396573870484,2019-03-18,1,173.75
396573870484,2019-03-19,2,327.5
396573870484,2019-03-20,1,152.5
396573870484,2019-03-23,2,235.0
396573870484,2019-03-24,2,226.25
396573870484,2019-03-25,2,347.5
396573870484,2019-03-26,1,152.5
396573870484,2019-03-27,1,152.5
396573870484,2019-03-28,1,156.25
396573870484,2019-03-30,3,486.25
396573870484,2019-03-31,2,330.0
396573870484,2019-04-01,1,173.75
396573870484,2019-04-02,1,173.75
396573870484,2019-04-03,1,173.75
396573870484,2019-04-04,4,665.0
396573870484,2019-04-05,1,148.75
396573870484,2019-04-06,1,51.25
396573870484,2019-04-07,2,322.5
396573870484,2019-04-08,1,156.25
396573870484,2019-04-11,1,156.25
396573870484,2019-04-13,2,308.75
396573870484,2019-04-14,3,470.0
396573870484,2019-04-16,1,156.25
396573870484,2019-04-18,1,173.75
396573870484,2019-04-19,2,277.5
396573870484,2019-04-20,3,452.5
396573870484,2019-04-21,2,312.5
396573870484,2019-04-27,3,486.25
396573870484,2019-04-28,1,152.5
396573870484,2019-04-29,1,156.25
396573870484,2019-04-30,1,156.25
396573870484,2019-05-01,6,943.75
396573870484,2019-05-02,3,496.25
396573870484,2019-05-04,1,65.0
396573870484,2019-05-05,1,156.25
396573870484,2019-05-07,4,225.0
396573870484,2019-05-08,2,330.0
396573870484,2019-05-09,1,22.5
396573870484,2019-05-10,1,143.75
396573870484,2019-05-11,1,158.75
396573870484,2019-05-12,2,212.5
396573870484,2019-05-13,1,156.25
396573870484,2019-05-14,1,16.25
396573870484,2019-05-15,1,156.25
396573870484,2019-05-16,1,173.75
396573870484,2019-05-17,1,156.25
396573870484,2019-05-18,1,173.75
396573870484,2019-05-19,3,521.25
396573870484,2019-05-20,3,151.25
396573870484,2019-05-21,1,156.25
396573870484,2019-05-22,1,173.75
396573870484,2019-05-23,2,321.25
396573870484,2019-05-26,1,173.75
396573870484,2019-05-27,1,173.75
396573870484,2019-05-28,1,57.5
396573870484,2019-05-29,2,190.0
396573870484,2019-05-30,1,156.25
396573870484,2019-06-02,2,270.0
396573870484,2019-06-07,4,555.0
396573870484,2019-06-09,1,152.5
396573870484,2019-06-12,1,173.75
396573870484,2019-06-13,2,330.0
396573870484,2019-06-15,2,308.75
396573870484,2019-06-21,1,53.75
396573870484,2019-06-22,1,16.25
396573870484,2019-06-23,1,173.75
396573870484,2019-06-25,1,16.25
396573870484,2019-06-29,1,51.25
396573870484,2019-06-30,2,307.5
396573870484,2019-07-01,1,173.75
396573870484,2019-07-02,2,330.0
396573870484,2019-07-04,1,156.25
396573870484,2019-07-05,1,151.25
396573870484,2019-07-06,1,156.25
396573870484,2019-07-07,1,51.25
396573870484,2019-07-08,2,308.75
396573870484,2019-07-09,1,51.25
396573870484,2019-07-22,1,173.75
396573870484,2019-07-23,1,173.75
396573870484,2019-07-27,4,87.5
396573870484,2019-07-28,1,156.25
396573870484,2019-08-01,1,173.75
396573870484,2019-08-04,1,173.75
396573870484,2019-08-05,1,173.75
396573870484,2019-08-07,2,347.5
396573870484,2019-08-08,1,173.75
396573870484,2019-08-09,1,52.5
396573870484,2019-08-14,2,347.5
396573870484,2019-08-20,1,173.75
396573870484,2019-08-28,1,136.25
396573870484,2019-09-02,1,173.75
396573870484,2019-10-01,1,136.25
396573870484,2019-10-10,1,173.75
396573870484,2019-10-16,1,173.75
396573870484,2019-10-30,1,146.25
396573870660,2018-01-01,8,1330.0
396573870660,2018-01-02,1,198.75
396573870660,2018-01-05,1,198.75
396573870660,2018-01-06,3,596.25
396573870660,2018-01-07,2,381.25
396573870660,2018-01-08,2,378.75
396573870660,2018-01-09,2,368.75
396573870660,2018-01-11,3,566.25
396573870660,2018-01-14,1,185.0
396573870660,2018-01-15,2,397.5
396573870660,2018-01-16,4,778.75
396573870660,2018-01-17,1,198.75
396573870660,2018-01-18,2,397.5
396573870660,2018-01-19,3,560.0
396573870660,2018-01-20,5,878.75
396573870660,2018-01-21,3,547.5
396573870660,2018-01-22,1,198.75
396573870660,2018-01-23,2,387.5
396573870660,2018-01-24,1,188.75
396573870660,2018-01-25,1,198.75
396573870660,2018-01-27,2,370.0
396573870660,2018-01-29,3,596.25
396573870660,2018-01-31,3,536.25
396573870660,2018-02-01,5,980.0
396573870660,2018-02-02,2,366.25
396573870660,2018-02-03,1,198.75
396573870660,2018-02-04,4,795.0
396573870660,2018-02-05,3,586.25
396573870660,2018-02-06,1,198.75
396573870660,2018-02-07,3,596.25
396573870660,2018-02-08,3,567.5
396573870660,2018-02-09,2,341.25
396573870660,2018-02-10,3,527.5
396573870660,2018-02-11,4,726.25
396573870660,2018-02-12,1,186.25
396573870660,2018-02-13,5,861.25
396573870660,2018-02-14,2,371.25
396573870660,2018-02-15,1,185.0
396573870660,2018-02-16,4,785.0
396573870660,2018-02-17,1,198.75
396573870660,2018-02-18,4,775.0
396573870660,2018-02-19,4,746.25
396573870660,2018-02-20,1,198.75
396573870660,2018-02-21,1,188.75
396573870660,2018-02-22,1,198.75
396573870660,2018-02-23,1,198.75
396573870660,2018-02-24,1,178.75
396573870660,2018-02-25,1,198.75
396573870660,2018-02-26,1,188.75
396573870660,2018-02-27,2,395.0
396573870660,2018-02-28,1,198.75
396573870660,2018-03-01,4,795.0
396573870660,2018-03-02,1,176.25
396573870660,2018-03-03,4,702.5
396573870660,2018-03-04,3,537.5
396573870660,2018-03-05,5,907.5
396573870660,2018-03-08,4,690.0
396573870660,2018-03-10,3,596.25
396573870660,2018-03-11,1,198.75
396573870660,2018-03-12,3,596.25
396573870660,2018-03-15,2,383.75
396573870660,2018-03-16,1,198.75
396573870660,2018-03-17,2,337.5
396573870660,2018-03-19,2,387.5
396573870660,2018-03-20,1,188.75
396573870660,2018-03-22,1,161.25
396573870660,2018-03-23,2,347.5
396573870660,2018-03-24,1,188.75
396573870660,2018-03-25,1,198.75
396573870660,2018-03-26,1,198.75
396573870660,2018-03-27,5,960.0
396573870660,2018-03-28,12,2348.75
396573870660,2018-03-29,14,2657.5
396573870660,2018-03-30,16,3015.0
396573870660,2018-03-31,13,2506.25
396573870660,2018-04-01,24,4651.25
396573870660,2018-04-02,10,1947.5
396573870660,2018-04-03,7,1361.25
396573870660,2018-04-04,9,1625.0
396573870660,2018-04-05,19,3441.25
396573870660,2018-04-06,19,3453.75
396573870660,2018-04-07,13,2366.25
396573870660,2018-04-08,8,1428.75
396573870660,2018-04-09,7,1371.25
396573870660,2018-04-10,7,1351.25
396573870660,2018-04-11,12,2295.0
396573870660,2018-04-12,16,3093.75
396573870660,2018-04-13,8,1550.0
396573870660,2018-04-14,9,1703.75
396573870660,2018-04-15,19,3640.0
396573870660,2018-04-16,5,963.75
396573870660,2018-04-17,3,586.25
396573870660,2018-04-18,9,1651.25
396573870660,2018-04-19,7,1342.5
396573870660,2018-04-20,9,1618.75
396573870660,2018-04-21,9,1758.75
396573870660,2018-04-22,11,2103.75
396573870660,2018-04-23,2,397.5
396573870660,2018-04-24,4,785.0
396573870660,2018-04-25,2,363.75
396573870660,2018-04-26,3,576.25
396573870660,2018-04-28,4,678.75
396573870660,2018-04-29,6,1000.0
396573870660,2018-04-30,6,930.0
396573870660,2018-05-01,9,1431.25
396573870660,2018-05-02,3,556.25
396573870660,2018-05-03,1,198.75
396573870660,2018-05-04,2,377.5
396573870660,2018-05-06,2,377.5
396573870660,2018-05-07,2,357.5
396573870660,2018-05-08,2,357.5
396573870660,2018-05-09,2,372.5
